split,label,family,text
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 18: a crowd vandalized a place of worship and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 19: an account posted an obscene caricature of a deity and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 20: a visitor tore a religious scripture and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 21: someone covered a shrine with abusive graffiti and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 22: an individual trampled a sacred banner and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 23: a fire damaged a temple and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 24: a user circulated a degrading image of a religious leader and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 25: vandals burned a holy book and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 26: someone defaced a sacred symbol and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 27: an attacker damaged a prayer hall and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 28: a group mocked a prophet and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 29: a person smashed a religious statue and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 30: a crowd vandalized a place of worship and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 31: an account posted an obscene caricature of a deity and condemns the incident.
