qid,primary_name,aliases_json,matchable_aliases_json,primary_name_match_allowed,wikidata_class_qids_json,wikidata_class_labels_json,community_status,confirmed_legal_designation,eligible_for_review_routing,eligible_for_automatic_category,automatic_enforcement_allowed,neutral_mention_is_violation,exact_match_only,behavior_context_required,source_url,source_modified_utc,source_revision,retrieved_utc,license,license_url
Q117442638,Support Committees for the Peruvian Revolution,"[""CARP""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q117442638,2024-02-29T07:47:58Z,2089842108,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1429446,Symbionese Liberation Army,"[""SLA""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1429446,2026-06-15T03:37:43Z,2506134584,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q49238017,Syrian Liberation Front,"[""Syrian opposition""]","[""Syrian opposition""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q49238017,2025-02-23T20:07:46Z,2315878652,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q42418,Taliban,"[""Afghan Taliban"",""Islamic Emirate of Afghanistan"",""Taleban""]","[""Afghan Taliban"",""Islamic Emirate of Afghanistan"",""Taleban""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q42418,2026-08-12T12:46:57Z,2530415030,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1108571,Tamil Nadu Liberation Army,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1108571,2023-05-30T21:12:28Z,1905297875,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q7684199,Tanzim Qaedat al-Jihad,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q7684199,2026-03-09T15:36:00Z,2470763847,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q123481695,Tehreek-e-Jihad Pakistan,"[""Tehreek-e Jihad"",""Tehreek-i Jihad"",""Tehreek-i Jihad Pakistan"",""Tehrik-e Jihad"",""Tehrik-e Jihad Pakistan"",""Tehrik-i Jihad"",""Tehrik-i Jihad Pakistan""]","[""Tehreek-e Jihad"",""Tehreek-i Jihad"",""Tehreek-i Jihad Pakistan"",""Tehrik-e Jihad"",""Tehrik-e Jihad Pakistan"",""Tehrik-i Jihad"",""Tehrik-i Jihad Pakistan""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q123481695,2025-03-10T10:50:16Z,2322538559,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q85997673,Terror Against Terror,"[""T.N.T""]","[""T.N.T""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q85997673,2025-05-20T13:47:30Z,2350542627,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q115817776,Terrorgram,"[""Terrorgram collective""]","[""Terrorgram collective""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q115817776,2026-06-13T22:17:58Z,2505657581,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3984889,Terza Posizione,"[""TP""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3984889,2026-07-18T08:51:25Z,2519026815,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q83583812,The Base,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q83583812,2026-06-13T23:25:17Z,2505676361,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q18053804,The Beatles,[],[],True,"[""Q17127659"", ""Q4456236""]","[""terrorist organization"", ""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q18053804,2026-01-15T02:40:38Z,2455008245,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2749914,The Black Eagles,"[""Álvaro Uribe Vélez""]","[""Álvaro Uribe Vélez""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2749914,2025-12-10T22:49:44Z,2440613532,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q110527650,The Resistance Front,"[""TRF""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q110527650,2026-07-06T12:13:27Z,2514460842,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q65062676,The Revolt,"[""המרד""]",[],True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q65062676,2025-06-09T12:47:34Z,2358554717,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1699287,Tigray People's Liberation Front,"[""Tigrai People's Liberation Front"",""Tigrayan People's Liberation Front"",""Tigre People's Liberation Front"",""Tigrean People's Liberation Front"",""TPLF""]","[""Tigrai People's Liberation Front"",""Tigrayan People's Liberation Front"",""Tigre People's Liberation Front"",""Tigrean People's Liberation Front""]",True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1699287,2026-07-10T15:32:23Z,2515911353,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q109539015,Towhidi Muslim Janata,"[""Revolutionary Muslim People""]","[""Revolutionary Muslim People""]",True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q109539015,2025-12-12T22:07:39Z,2441451648,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q133816079,Tubas Brigades,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q133816079,2025-04-04T12:59:09Z,2334523869,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q120450833,Tulkarm Brigade,"[""Katībat Ṭūlkarm"",""Tulkarm Battalion"",""Tulkarm Brigades""]","[""Katībat Ṭūlkarm"",""Tulkarm Battalion"",""Tulkarm Brigades""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q120450833,2025-11-07T07:24:23Z,2426823538,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q17053094,Tunisian Combat Group,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q17053094,2021-04-17T05:07:08Z,1403102103,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1674170,Turkistan Islamic Party,"[""East Turkestan Islamic Movement"",""East Turkestan Islamic Party"",""ETIP"",""TIM"",""TIP"",""Turkistan Islamic Movement""]","[""East Turkestan Islamic Movement"",""East Turkestan Islamic Party"",""Turkistan Islamic Movement""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1674170,2026-07-29T13:55:39Z,2524331128,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q24910195,Turkistan Islamic Party in Syria,"[""The Turkestan Islamic Party in Sham""]","[""The Turkestan Islamic Party in Sham""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q24910195,2026-03-10T07:20:20Z,2470988887,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q829088,Túpac Amaru Revolutionary Movement,"[""Tupac Amaru Revolution Movement"",""Tupac Amaru Revolutionary Comunist Movement""]","[""Tupac Amaru Revolution Movement"",""Tupac Amaru Revolutionary Comunist Movement""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q829088,2026-07-26T02:51:04Z,2522739385,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q7881699,Ummah Tameer-e-Nau,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q7881699,2025-09-03T05:53:52Z,2399839310,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q7887780,United Freedom Front,"[""UFF""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q7887780,2025-07-12T22:41:26Z,2378813240,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q2495221,United Klans of America,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q2495221,2026-01-20T17:08:53Z,2456366097,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q786385,United Self-Defense Forces of Colombia,"[""AUCc"",""Farc""]",[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q786385,2025-10-14T10:25:59Z,2416300579,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q151179,Ustaše,"[""Arise – Croatian Revolutionary Movement"",""Rise – Croatian Revolutionary Movement"",""Ustashas"",""Ustashe"",""Ustashi"",""Ustaša – Croatian Revolutionary Movement""]","[""Arise – Croatian Revolutionary Movement"",""Rise – Croatian Revolutionary Movement"",""Ustashas"",""Ustashe"",""Ustashi"",""Ustaša – Croatian Revolutionary Movement""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q151179,2026-07-14T13:17:21Z,2517398317,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q7907550,VSKhSON,"[""All-Russian Social-Christian Union for the Liberation of the People"",""VSHSON""]","[""All-Russian Social-Christian Union for the Liberation of the People""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q7907550,2025-07-10T05:10:04Z,2377167012,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q36597284,Wagner Group,"[""ChVK Vagner"",""ChVK Wagner"",""ChVK Wagner Group"",""Liga"",""PMC Vagner"",""PMC Wagner"",""PMC Wagner Group"",""The Wagner Group"",""Vagner Group"",""Wagner"",""Wagner Group PMC"",""Wagner PMC""]","[""ChVK Vagner"",""ChVK Wagner"",""ChVK Wagner Group"",""PMC Vagner"",""PMC Wagner"",""PMC Wagner Group"",""The Wagner Group"",""Vagner Group"",""Wagner"",""Wagner Group PMC"",""Wagner PMC""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q36597284,2026-07-30T05:08:24Z,2524676475,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3683514,Walter Alasia column,"[""Colonna Walter Alasia""]","[""Colonna Walter Alasia""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3683514,2026-06-15T16:23:05Z,2506356720,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3068197,Warriors of Christ the King,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3068197,2025-08-30T22:10:46Z,2398514551,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1460608,Wehrsportgruppe Hoffmann,[],[],True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1460608,2025-07-10T19:14:56Z,2377587579,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q16179494,White Shirts Society,"[""Baeguisa"",""Baekuisa"",""White Clad Society"",""White Clothes Party"",""White Clothes Society"",""White Shirt Society""]","[""Baeguisa"",""Baekuisa"",""White Clad Society"",""White Clothes Party"",""White Clothes Society"",""White Shirt Society""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q16179494,2026-02-04T05:40:01Z,2460537297,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q133503885,Xhemati Alban,[],[],True,"[""Q4456236""]","[""terrorist group""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q133503885,2026-07-03T12:34:08Z,2513422844,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q1335146,Yìhéquán,"[""Boxers"",""Fists of Harmony and Justice"",""Yihequan"",""Yihetuan Movement""]","[""Boxers"",""Fists of Harmony and Justice"",""Yihequan"",""Yihetuan Movement""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q1335146,2026-07-16T18:14:23Z,2518264497,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
Q3022706,Óglaigh na hÉireann,"[""Oglaigh na hEireann""]","[""Oglaigh na hEireann""]",True,"[""Q17127659""]","[""terrorist organization""]",UNVERIFIED_COMMUNITY_CANDIDATE,False,True,False,False,False,True,True,https://www.wikidata.org/wiki/Q3022706,2025-04-11T06:30:09Z,2336822770,2026-08-12T15:23:50Z,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/
